F64 B191 B527 , 0.0016286644951140066
F96 B170 B931 , 0.9534883720930233
F64 B211 B191 B334 B959 B850 B738 B549 B997 , 0.6295479603087101
F77 B173 B766 B829 B552 B139 , 0.015661252900232018
F58 B664 B14 B42 B461 B601 B252 B416 , 0.45614035087719296
F23 B872 B706 , 0.9705882352941176
F29 B135 B291 B382 B573 , 0.9230769230769231
F93 B707 B71 , 0.9555555555555556
F5 B177 B996 B616 B164 B566 B381 , 0.7272727272727273
F74 B101 B586 B696 , 0.7934782608695652
F23 B766 B529 B908 , 0.7971089313371192
F2 B795 B417 B534 B480 , 0.9285714285714286
F29 B111 B136 B437 B135 B291 B382 , 0.020512820512820513
F5 B609 B963 B848 , 0.32
F48 B17 B687 B869 , 1.0
F18 B529 B342 B856 B227 B926 B503 B705 , 0.6293103448275862
F48 B2 B113 B53 B349 B734 B276 , 0.016
F55 B826 B838 B426 B746 B934 , 0.024076147816349383
F74 B926 B989 B315 B401 , 0.02064896755162242
F5 B556 B963 B604 B521 B364 B668 , 0.010752688172043012
F48 B113 B563 B922 B44 , 0.7613333333333333
F48 B811 B113 B563 B922 B44 B831 B302 , 0.6601156069364161
F20 B853 B444 B942 B672 B985 B349 , 0.7692307692307693
F20 B137 B519 B824 B610 B142 B128 B835 , 0.2
F27 B487 B885 , 1.0
F80 B768 B115 , 0.8372434017595308
F5 B669 B388 , 0.8
F25 B470 B83 B429 B608 B441 B36 , 0.03180212014134275
F90 B353 B674 B176 B497 , 0.9285714285714286
F90 B300 B659 , 0.9285714285714286
F5 B556 B963 B604 B521 B364 B668 B263 , 0.010752688172043012
F45 B674 B727 B250 , 0.9705882352941176
F62 B102 B77 B738 B335 B353 B208 B533 B607 , 5.868544600938967E-4
F80 B339 B326 B592 B701 B149 , 0.9333333333333333
F82 B147 B10 B329 B363 , 0.5
F20 B255 B44 B330 B769 B784 B150 B154 B602 , 5.941770647653001E-4
F47 B194 B456 , 0.9166666666666666
F64 B712 B106 B841 B653 B715 B853 , 0.8333333333333334
F77 B173 B766 B829 B552 B139 B352 B860 , 0.01565217391304348
F82 B332 B281 B107 B753 , 0.5
F24 B6 B170 , 1.0
F6 B462 B960 B238 B709 , 0.4827586206896552
F97 B982 B455 B875 B613 , 1.0
F42 B76 B564 , 0.9761904761904762
F64 B765 B712 B106 B841 B653 B715 B853 , 0.8333333333333334
F64 B765 B712 B106 B841 B653 , 0.9090909090909091
F87 B512 B505 B112 , 0.025454545454545455
F2 B397 B430 , 0.48148148148148145
F62 B748 B403 B976 , 0.83601756954612
F48 B631 B67 B136 B330 B845 B659 , 0.1111111111111111
F62 B976 B107 B632 B11 B723 B514 B680 , 0.0016129032258064516
F58 B609 B999 , 0.879492600422833
F18 B986 B844 B385 , 0.9090909090909091
F20 B267 B726 B763 B755 B579 B255 B507 B630 B841 , 0.6267837541163557
F62 B773 B475 , 0.75
F18 B458 B700 , 1.0
F82 B363 B34 B176 , 1.0
F47 B290 B595 B628 , 0.041666666666666664
F77 B139 B352 , 0.9642857142857143
F5 B263 B251 B609 , 0.8888888888888888
F26 B116 B550 B325 , 1.0
F74 B960 B889 B931 B14 B657 B527 , 0.034482758620689655
F62 B607 B193 , 6.024096385542169E-4
F82 B381 B416 , 0.8586466165413534
F13 B741 B190 B585 B81 B311 , 0.005146198830409357
F26 B211 B712 B345 , 0.9090909090909091
F74 B823 B163 B360 B126 , 0.8571428571428571
F18 B856 B227 B926 B503 B705 , 0.7048275862068966
F34 B395 B511 B886 B536 , 1.0
F64 B211 B933 , 0.017915309446254073
F48 B890 B798 B553 B333 , 1.0
F58 B994 B885 B133 B692 B747 , 0.7650574712643678
F48 B458 B411 B803 B3 , 0.07142857142857142
F48 B811 B663 B705 B579 B693 B883 B220 , 0.017027863777089782
F10 B644 B278 B560 B163 B584 , 0.8809523809523809
F74 B410 B960 B889 B931 , 5.694760820045558E-4
F18 B172 B951 B797 B555 , 0.9166666666666666
F5 B834 B589 B669 B388 B793 B89 B34 B216 , 0.18604651162790697
F2 B429 B151 B108 , 0.8276907529055079
F20 B763 B755 B579 B255 B507 , 0.7513157894736842
F10 B782 B57 B979 , 0.925
F24 B488 B936 B17 , 0.8941176470588236
F64 B131 B734 , 1.0
F18 B844 B385 B636 B561 , 1.0
F26 B922 B721 B621 , 0.9090909090909091
F29 B111 B261 B869 B405 B322 B631 , 0.01870748299319728
F5 B616 B164 B566 B381 , 0.8
F23 B525 B120 , 0.018691588785046728
F29 B437 B135 B291 B382 B573 , 0.9230769230769231
F62 B747 B950 B367 , 0.9
F26 B951 B869 , 0.5
F64 B211 B977 B673 B687 B761 B658 , 0.016260162601626018
F34 B640 B757 B472 , 1.0
F42 B284 B257 , 1.0
F39 B601 B583 B612 B862 B510 , 0.023809523809523808
F5 B961 B834 B589 , 0.015151515151515152
F48 B377 B458 , 0.08333333333333333
F62 B475 B312 B744 B946 , 0.8181818181818182
F62 B335 B353 B208 B533 B607 B193 , 5.945303210463733E-4
F48 B136 B330 , 0.25
F42 B437 B547 B284 B257 , 0.02200751476113795
F31 B33 B22 B10 B588 B344 B955 B973 , 0.012145748987854251
F16 B352 B100 B10 B584 , 5.455537370430987E-4
F20 B507 B630 B841 , 0.83601756954612
F48 B636 B539 , 0.25
F58 B498 B269 B617 B857 B470 B518 , 0.043478260869565216
F60 B159 B344 , 0.972972972972973
F64 B259 B417 , 1.0
F48 B53 B349 B734 B276 , 0.45454545454545453
F75 B37 B209 B622 , 1.0
F77 B23 B504 B743 B731 B675 , 0.8709677419354839
F27 B706 B487 B885 B612 B333 , 0.03476245654692932
F29 B437 B135 B291 B382 , 1.0
F5 B963 B604 B521 B364 , 0.011627906976744186
F58 B709 B871 , 0.038461538461538464
F31 B546 B111 B673 B736 B272 B625 , 0.8592057761732852
F64 B211 B191 B334 B959 B850 , 0.7209595959595959
F6 B498 B821 , 1.0
F74 B935 B696 , 0.01892744479495268
F62 B632 B11 B723 B514 B680 B388 , 0.07692307692307693
F74 B410 B145 B590 , 0.020958083832335328
F5 B589 B669 B388 B793 , 0.3076923076923077
F58 B875 B826 B526 B335 B6 , 0.3333333333333333
F80 B768 B115 B884 , 0.7747625508819539
F20 B781 B95 B485 B808 B936 B702 , 0.3103448275862069
F60 B371 B393 , 0.8598848368522073
F26 B466 B849 , 0.9090909090909091
F93 B547 B784 , 0.02187182095625636
F42 B437 B547 B284 , 0.02200751476113795
F74 B840 B68 , 0.875
F48 B811 B762 B24 B1000 B341 B841 B268 , 0.015479876160990712
F26 B190 B636 B500 B828 , 0.7736389684813754
F82 B990 B142 , 0.9230769230769231
F77 B767 B267 , 0.8709677419354839
F74 B410 B88 , 0.018072289156626505
F82 B34 B176 , 1.0
F48 B762 B24 B1000 B341 B841 , 0.45454545454545453
F58 B994 B664 B14 B42 B461 B601 B252 , 0.014452473596442469
F58 B439 B43 B198 B542 B115 B630 B137 , 0.7575757575757576
F48 B2 B113 B53 B349 , 0.016025641025641024
F55 B934 B378 , 0.5
F90 B346 B300 B659 B66 B293 , 0.021848739495798318
F2 B429 B397 B430 B814 , 0.014680971202710334
F82 B529 B143 B902 B603 B409 , 0.018957345971563982
F64 B476 B259 B417 B937 , 1.0
F26 B209 B610 B967 B331 B538 B466 , 0.016835016835016835
F74 B989 B315 B401 B887 , 0.02108433734939759
F77 B320 B426 B70 B19 B513 B662 , 5.780346820809249E-4
F64 B211 B977 , 0.016286644951140065
F25 B895 B680 B654 , 0.5
F74 B315 B401 B887 , 0.021148036253776436
F18 B856 B227 B926 B503 , 0.749266862170088
F31 B10 B588 B344 , 1.0
F31 B871 B438 , 1.0
F2 B635 B594 , 0.863013698630137
F14 B953 B714 B615 B725 , 0.02269503546099291
F2 B430 B814 B50 B320 B893 B107 , 0.3132530120481928
F74 B338 B638 B345 , 0.46153846153846156
F80 B507 B339 , 0.022328548644338118
F62 B107 B632 B11 B723 , 0.08333333333333333
F100 B452 B522 B768 , 1.0
F5 B451 B149 B136 B270 B354 , 0.4
F18 B817 B643 , 1.0
F74 B88 B326 , 0.3333333333333333
F74 B315 B101 B586 B696 , 0.7281795511221946
F45 B803 B313 B243 B124 , 0.9444444444444444
F26 B211 B712 B345 B142 B264 , 0.43478260869565216
F48 B693 B883 B220 , 0.3235294117647059
F2 B429 B381 B635 B77 , 0.013859275053304905
F45 B800 B512 B845 B91 , 0.7445190156599553
F5 B961 B879 B263 , 0.01556420233463035
F24 B380 B6 , 1.0
F18 B172 B951 B797 , 1.0
F5 B177 B996 B616 B164 B566 , 0.8
F6 B436 B498 , 0.9333333333333333
F47 B329 B24 B514 , 5.924170616113745E-4
F47 B625 B243 B122 B821 , 0.7857142857142857
F77 B520 B320 B850 , 0.8317853457172343
F20 B485 B808 , 1.0
F26 B550 B325 , 1.0
F74 B315 B101 , 0.8202247191011236
F58 B266 B394 B517 , 0.8928571428571429
F29 B111 B729 B848 B122 B963 B993 , 0.018363939899833055
F2 B814 B50 , 0.49056603773584906
F58 B617 B857 B470 B518 , 0.043478260869565216
F28 B742 B818 , 0.9285714285714286
F48 B631 B67 B136 B330 B845 , 0.1111111111111111
F62 B738 B335 B353 B208 B533 B607 , 0.03571428571428571
F80 B350 B447 B916 B895 B507 , 5.015045135406219E-4
F77 B426 B70 B19 B513 B662 , 0.09090909090909091
F97 B639 B32 , 1.0
F48 B17 B687 , 1.0
F29 B869 B405 B322 B631 B652 , 0.44
F2 B320 B893 , 0.9285714285714286
F29 B986 B852 , 0.8571428571428571
F6 B729 B245 B417 , 0.025454545454545455
F75 B209 B622 , 1.0
F20 B267 B639 B993 , 0.014586709886547812
F58 B498 B269 , 1.0
F48 B811 B663 B705 B579 B693 B883 , 0.017054263565891473
F45 B512 B845 B91 B722 , 0.7441860465116279
F31 B33 B781 B202 B48 B871 B438 B736 , 0.012
F31 B438 B736 , 0.012145748987854251
F18 B432 B916 B504 , 0.8461538461538461
F80 B895 B507 , 5.512679162072767E-4
F60 B842 B649 B357 , 0.02564102564102564
F31 B22 B10 , 1.0
F96 B818 B482 , 0.9761904761904762
F2 B594 B358 B958 B440 B225 , 0.002304147465437788
F58 B498 B269 B617 , 0.5
F18 B980 B202 , 1.0
F62 B887 B747 B950 B367 B728 , 0.014754098360655738
F5 B961 B834 B589 B669 B388 B793 B89 , 0.01486988847583643
F18 B529 B432 , 0.019855595667870037
F16 B100 B10 B584 , 0.024390243902439025
F47 B57 B761 , 1.0
F23 B924 B453 B571 B457 B472 , 0.3333333333333333
F39 B601 B583 B612 B862 , 0.023809523809523808
F24 B170 B454 , 1.0
F74 B940 B692 B736 B132 , 0.2857142857142857
F90 B300 B659 B66 B293 B151 , 0.4482758620689655
F42 B802 B242 , 0.9761904761904762
F62 B771 B497 B241 , 0.24324324324324326
F26 B209 B575 B51 , 0.8181818181818182
F26 B209 B431 B922 B721 B621 B951 , 0.01692047377326565
F90 B66 B293 B151 , 0.4642857142857143
F48 B890 B798 B553 B333 B947 , 1.0
F20 B853 B444 B942 B672 , 0.9090909090909091
F20 B672 B985 B349 , 0.7692307692307693
F58 B994 B266 B394 B517 B583 B497 B713 , 0.014084507042253521
F28 B746 B299 B552 , 0.0214168039538715
F47 B194 B456 B846 B436 B378 B334 B148 , 0.41509433962264153
F77 B820 B952 B712 , 0.46551724137931033
F28 B656 B742 B818 B913 B871 , 0.3170731707317073
F29 B729 B848 B122 B963 B993 B784 , 0.44
F23 B908 B655 , 0.8554016620498615
F13 B249 B303 , 1.0
F24 B396 B831 B380 , 1.0
F74 B410 B578 B767 B414 B187 B315 B101 B586 B696 , 0.5561904761904762
F60 B163 B842 B649 B357 B907 , 5.151983513652757E-4
F20 B44 B330 B769 B784 B150 B154 B602 B569 , 0.019230769230769232
F90 B346 B300 B659 , 0.021885521885521887
F74 B410 B88 B326 B344 B391 , 0.017094017094017096
F45 B835 B744 , 0.9714285714285714
F18 B202 B935 B540 B985 , 0.4782608695652174
F25 B608 B441 B36 , 0.5
F62 B946 B602 , 0.9
F5 B263 B251 B609 B963 B848 , 0.32
F74 B29 B851 B935 , 1.0
F29 B848 B122 B963 B993 , 0.4782608695652174
F20 B42 B781 B95 B485 , 0.24324324324324326
F29 B369 B153 , 0.4782608695652174
F20 B255 B44 B330 , 6.119951040391676E-4
F26 B211 B712 , 0.9090909090909091
F48 B291 B377 B458 B411 , 0.043478260869565216
F20 B267 B749 B42 B781 B95 B485 B808 , 0.014150943396226415
F62 B37 B252 B93 , 0.5
F34 B275 B718 , 1.0
F5 B451 B149 B136 B270 B354 B793 , 0.2857142857142857
F60 B649 B357 B907 , 0.025
F55 B826 B938 B40 , 0.023510114816839803
F74 B578 B767 B414 B187 , 0.7002398081534772
F20 B726 B763 , 0.8798151001540832
F93 B547 B564 B628 B274 , 0.022380467955239063
F5 B589 B669 B388 B793 B89 B34 , 0.22857142857142856
F93 B628 B274 B37 , 0.9777777777777777
F75 B209 B622 B553 , 1.0
F74 B68 B767 , 0.021021021021021023
F26 B550 B325 B78 B679 B225 , 0.9090909090909091
F64 B211 B933 B539 B818 B127 B477 B490 B425 , 0.017027863777089782
F62 B820 B793 B454 , 0.8181818181818182
F58 B191 B875 B826 B526 B335 , 0.3333333333333333
F45 B691 B859 B832 B358 B841 B221 , 0.018518518518518517
F31 B736 B272 B625 , 0.918918918918919
F48 B113 B53 B349 , 0.016025641025641024
F14 B953 B588 B615 B927 , 0.6821983273596177
F34 B123 B285 B214 B149 B425 , 0.8913043478260869
F64 B334 B959 B850 , 0.8087818696883853
F18 B916 B504 B34 B547 B173 , 0.7857142857142857
F5 B364 B668 B263 , 0.03333333333333333
F47 B761 B304 B700 B815 , 0.4666666666666667
F23 B201 B33 , 0.9705882352941176
F74 B391 B940 B692 B736 B132 , 0.2222222222222222
F97 B167 B460 B57 , 0.02626970227670753
F5 B137 B501 B995 , 0.8149405772495756
F58 B857 B470 B518 B968 , 0.030303030303030304
F77 B320 B850 B409 B727 B469 , 0.7490706319702602
F47 B158 B132 B572 , 0.4782608695652174
F48 B24 B1000 B341 B841 , 1.0
F14 B714 B615 , 0.02511773940345369
F58 B517 B583 B497 B713 B641 , 0.8064516129032258
F62 B210 B848 B771 B497 B241 , 0.23684210526315788
F42 B437 B78 B255 B707 B966 , 0.022508038585209004
F62 B853 B37 B252 B93 , 0.5
F6 B935 B485 , 0.8094435075885329
F29 B437 B135 , 1.0
F87 B512 B141 , 0.02909090909090909
F29 B111 B286 B369 B153 B662 , 0.018425460636515914
F77 B504 B743 , 0.9642857142857143
F62 B367 B728 B994 B842 B726 B650 , 0.47368421052631576
F24 B602 B198 B396 B831 B380 B6 B170 , 0.018500486854917234
F48 B113 B120 B205 B890 , 0.0036496350364963502
F64 B673 B687 B761 B658 , 0.9090909090909091
F96 B982 B101 B69 , 0.7666984732824428
F23 B525 B928 , 0.01896551724137931
F74 B88 B326 B344 B391 B940 B692 B736 B132 , 0.15
F93 B547 B784 B681 B83 B154 , 0.02187182095625636
F47 B314 B797 , 0.9014084507042254
F48 B411 B803 , 0.5
F24 B602 B198 B396 B831 B380 B6 , 0.018500486854917234
F13 B741 B190 , 0.005146198830409357
F10 B791 B991 , 0.9736842105263158
F6 B729 B935 , 0.8108108108108109
F20 B317 B809 , 0.2903225806451613
F47 B243 B122 , 0.9166666666666666
F80 B768 B115 B884 B917 , 0.7191435768261965
F45 B512 B845 B91 , 0.7923809523809524
F87 B604 B773 , 1.0
F77 B675 B503 , 0.9310344827586207
F37 B680 B181 B928 B205 B185 B51 , 0.76
F20 B763 B137 B519 B824 , 0.0016366612111292963
F58 B994 B266 B394 B517 B583 , 0.014116318464144552
F2 B381 B635 B77 , 0.01426220515633571
F16 B100 B10 B584 B613 , 0.023809523809523808
F97 B53 B996 B956 , 0.46875
F97 B600 B639 , 0.9375
F82 B142 B794 B430 , 0.8
F64 B959 B850 B738 B549 B997 , 0.7329910141206675
F23 B996 B254 B872 B706 , 0.9166666666666666
F10 B207 B545 B81 , 0.7924446374294398
F77 B864 B20 , 0.9310344827586207
F62 B292 B853 B37 B252 B93 B443 , 0.45454545454545453
F47 B135 B427 B366 , 0.037037037037037035
F58 B198 B542 B115 B630 B137 , 0.8333333333333334
F26 B686 B211 B712 B345 B142 , 0.45454545454545453
F96 B602 B424 B786 B988 , 0.022614451185879757
F16 B437 B615 , 0.026533996683250415
F75 B622 B553 , 1.0
F16 B244 B10 , 0.9411764705882353
F62 B887 B506 B592 B292 B853 B37 , 0.01592356687898089
F25 B646 B689 B895 B680 B654 B814 , 0.5
F74 B88 B326 B344 B391 B940 , 0.24
F48 B579 B693 , 0.5
F64 B673 B687 B761 B658 B465 , 0.7142857142857143
F27 B869 B39 , 1.0
F34 B301 B275 B718 B640 B757 , 1.0
F5 B177 B996 B616 B164 B566 B381 B16 , 0.6666666666666666
F29 B111 B286 , 0.018803418803418803
F64 B553 B131 B734 , 0.5
F39 B315 B8 B402 , 1.0
F87 B555 B313 , 1.0
F48 B53 B349 B734 , 0.47619047619047616
F74 B638 B345 B29 B851 B935 , 0.46153846153846156
F18 B980 B202 B935 , 1.0
F47 B427 B366 B290 , 0.04
F48 B411 B803 B3 B257 , 0.07142857142857142
F90 B370 B273 , 0.027777777777777776
F74 B527 B207 B49 , 0.16666666666666666
F97 B221 B600 B639 B32 , 0.8823529411764706
F62 B976 B107 B632 B11 B723 B514 B680 B388 B448 , 0.001610305958132045
F24 B831 B380 , 1.0
F18 B529 B300 B986 B844 B385 B636 B561 , 0.018018018018018018
F82 B142 B794 , 0.8
F39 B601 B315 B8 , 0.023809523809523808
F74 B326 B344 B391 B940 , 0.24
F42 B625 B504 B802 B242 , 0.9534883720930233
F58 B885 B133 , 0.879492600422833
F20 B92 B60 B560 B578 , 0.32142857142857145
F82 B396 B513 B332 B281 B107 B753 , 0.3157894736842105
F64 B841 B653 B715 , 0.8333333333333334
F20 B44 B330 B769 B784 B150 B154 B602 , 0.0196078431372549
F20 B784 B150 B154 , 0.037037037037037035
F25 B470 B544 B646 B689 , 0.032846715328467155
F29 B610 B984 , 0.8571428571428571
F5 B566 B381 B16 , 0.7272727272727273
F58 B550 B117 B887 B227 B549 B833 , 0.2403846153846154
F80 B710 B142 B602 B97 , 1.0
F64 B211 B765 B712 B106 B841 B653 , 0.016260162601626018
F29 B906 B610 , 0.8571428571428571
F13 B746 B826 B992 , 0.963992707383774
F37 B948 B331 , 1.0
F29 B111 B261 B869 B405 , 0.018739352640545145
F74 B187 B315 B101 B586 , 0.7156862745098039
F5 B164 B566 B381 , 0.8
F62 B976 B430 B96 , 0.83601756954612
F27 B706 B608 , 0.8699891657638137
F58 B994 B704 B938 B308 B135 B709 , 5.574136008918618E-4
F16 B100 B10 , 0.024390243902439025
F82 B529 B113 B309 B655 B381 , 0.7032019704433498
F29 B111 B261 , 0.01877133105802048
F74 B401 B887 , 1.0
F5 B961 B834 B589 B669 B388 , 0.01509433962264151
F5 B589 B669 B388 , 0.4444444444444444
F96 B602 B235 B818 B482 B706 , 0.023137697516930022
F23 B525 B120 B878 B2 B139 , 0.018306636155606407
F34 B886 B536 B834 B16 B970 B633 , 0.5
F25 B83 B429 B608 B441 B36 , 0.5
F60 B528 B154 , 0.9736842105263158
F24 B488 B936 B17 B671 B963 , 0.8351648351648352
F93 B174 B987 , 0.8362109192720485
F2 B151 B108 B15 B324 B635 B594 B550 , 0.6765799256505576
F34 B165 B301 B275 B718 B640 B757 , 1.0
F31 B111 B673 , 0.952
F42 B437 B654 , 0.02197213290460879
F2 B244 B505 B782 , 0.4727272727272727
F90 B204 B370 B273 B562 , 0.02631578947368421
F87 B512 B141 B757 , 0.02909090909090909
F45 B835 B744 B264 , 0.9444444444444444
F74 B207 B49 , 0.3333333333333333
F29 B261 B869 B405 B322 B631 B652 , 0.4230769230769231
F60 B946 B6 B147 B912 B585 , 0.018227848101265823
F58 B826 B526 , 0.3333333333333333
F14 B837 B116 , 1.0
F48 B687 B869 B510 , 0.5238095238095238
F93 B75 B619 , 0.9777777777777777
F26 B466 B849 B780 , 0.47619047619047616
F20 B142 B128 B835 B124 , 0.14285714285714285
F55 B666 B774 , 0.8245524296675192
F28 B711 B650 B538 , 1.0
F74 B657 B527 B207 , 0.2
F64 B211 B191 , 0.8691019786910198
F80 B339 B326 B592 , 1.0
F48 B687 B869 , 1.0
F77 B70 B19 B513 B662 , 0.1111111111111111
F31 B202 B48 B871 B438 , 1.0
F48 B1000 B341 B841 B268 , 0.47619047619047616
F74 B288 B438 B102 B840 B68 , 0.7
F48 B891 B527 , 0.03571428571428571
F80 B507 B578 B911 , 0.022328548644338118
F47 B329 B24 B514 B135 B427 , 5.837711617046118E-4
F20 B726 B763 B755 B579 B255 B507 B630 , 0.6830143540669856
F5 B501 B995 B741 B257 B264 B13 , 0.712166172106825
F2 B635 B77 B785 B230 , 0.014444444444444444
F62 B887 B102 B748 , 0.83601756954612
F48 B1000 B341 B841 B268 B704 , 0.47619047619047616
F74 B244 B288 , 0.875
F60 B137 B390 B678 , 0.4864864864864865
F29 B286 B369 B153 , 0.4782608695652174
F58 B335 B6 B329 , 1.0
F37 B948 B331 B85 B344 , 1.0
F64 B687 B761 , 0.9090909090909091
F5 B995 B741 B257 , 0.8261617900172117
F48 B811 B113 , 0.8586466165413534
F24 B198 B396 , 1.0
F47 B24 B514 , 0.043478260869565216
F77 B864 B20 B767 , 0.9
F42 B437 B625 , 0.02200751476113795
F60 B946 B6 B147 B912 , 0.018227848101265823
F96 B235 B818 B482 , 0.9761904761904762
F2 B397 B430 B814 , 0.48148148148148145
F2 B594 B358 , 0.0023094688221709007
F2 B417 B534 B480 B295 B695 , 0.32098765432098764
F90 B229 B309 B204 B370 B273 , 5.546311702717693E-4
F10 B81 B192 B987 , 0.7917570498915402
F14 B588 B615 , 0.8110795454545454
F34 B448 B444 B165 B301 B275 B718 B640 B757 B472 , 0.011904761904761904
F34 B886 B536 B834 B16 B970 , 0.5
F24 B179 B956 , 1.0
F97 B57 B897 B9 , 0.9375
F2 B381 B635 B77 B785 B230 B153 B299 , 0.014016172506738544
F75 B37 B209 , 1.0
F27 B608 B292 B183 , 0.81855249745158
F14 B615 B927 , 0.8122332859174964
F26 B51 B190 B636 B500 , 0.7747489239598279
F10 B987 B35 , 0.8604431871758604
F5 B257 B887 B556 B963 B604 B521 B364 , 4.957858205255329E-4
F5 B961 B834 B589 B669 B388 B793 , 0.01509433962264151
F80 B507 B768 B115 B884 B917 B350 , 0.630242825607064
F60 B147 B912 , 0.972972972972973
F80 B578 B911 B181 , 0.9333333333333333
F82 B143 B902 , 0.48
F77 B286 B607 B401 B826 , 0.9642857142857143
F47 B233 B667 B558 , 0.88
F74 B564 B926 B989 , 0.4666666666666667
F62 B865 B773 B475 B312 , 0.75
F26 B209 B610 B967 B331 , 0.017123287671232876
F37 B680 B547 B462 B529 B647 B495 , 0.025
F16 B615 B33 B284 B930 , 1.0
F47 B24 B514 B135 B427 B366 B290 , 0.014285714285714285
F20 B578 B67 , 0.5
F20 B267 B92 B60 B560 B578 , 0.014354066985645933
F77 B173 B359 B286 B607 B401 , 0.015661252900232018
F25 B429 B608 , 1.0
F47 B24 B514 B135 B427 B366 B290 B595 , 0.014084507042253521
F37 B680 B547 , 0.025
F100 B437 B837 B621 , 0.009771986970684038
F62 B976 B430 B96 B398 , 0.7919556171983356
F26 B869 B302 , 0.5
F5 B961 B370 B729 B451 , 0.01532567049808429
F97 B996 B956 , 0.4838709677419355
F5 B501 B995 B741 B257 , 0.7643312101910829
F6 B472 B280 B502 , 1.0
F74 B889 B931 B14 B657 B527 B207 , 0.14285714285714285
F58 B117 B887 , 0.9615384615384616
F45 B691 B859 B832 B358 B841 , 0.018538713195201745
F5 B961 B879 B263 B251 B609 B963 B848 B447 B622 , 0.015296367112810707
F74 B410 B381 , 0.018072289156626505
F77 B173 B766 B829 , 0.01567034242600116
F23 B529 B908 B655 B18 , 0.7469762941461054
F97 B167 B460 B57 B897 , 0.02626970227670753
F29 B852 B490 , 0.8557844690966719
F48 B625 B2 , 0.5
F25 B897 B38 B290 B902 , 0.7804878048780488
F5 B879 B263 B251 B609 , 0.7272727272727273
F5 B149 B136 B270 B354 B793 , 0.42105263157894735
F82 B147 B10 B329 , 0.5
F64 B658 B465 , 0.7692307692307693
F23 B507 B201 , 0.9705882352941176
F47 B259 B625 B243 B122 B821 B622 , 0.012987012987012988
F82 B396 B513 , 0.46153846153846156
F28 B811 B860 , 0.5
F5 B609 B963 B848 B447 , 0.32
F58 B875 B826 B526 B335 , 0.3333333333333333
F74 B288 B438 B102 B840 B68 B767 , 0.020895522388059702
F37 B529 B647 B495 , 1.0
F77 B952 B712 , 0.9310344827586207
