F13,B826,0.9551111111111111
F13,B992,0.95
F13,B827,0.95
F13,B754,0.95
F13,B746,0.95
F13,B741,0.95
F27,B706,0.7444444444444445
F27,B608,0.7444444444444445
F27,B292,0.7444444444444445
F27,B391,0.7433333333333333
F27,B183,0.7433333333333333
F48,B811,0.6807843137254902
F48,B44,0.6803921568627451
F48,B113,0.6803921568627451
F48,B302,0.6713725490196079
F48,B517,0.6709803921568628
F48,B831,0.6705882352941176
F48,B922,0.6701960784313725
F48,B563,0.6701960784313725
F55,B826,0.63
F55,B816,0.63
F55,B774,0.63
F55,B666,0.63
F55,B562,0.63
F40,B125,0.15089285714285713
F40,B62,0.15
F40,B39,0.15
F40,B944,0.14910714285714285
F40,B607,0.14910714285714285
F40,B803,0.14821428571428572
F27,B552,0.06333333333333334
F48,B626,0.021568627450980392
F48,B510,0.021568627450980392
F48,B756,0.021176470588235293
F48,B693,0.021176470588235293
F48,B968,0.020784313725490194
F48,B744,0.020784313725490194
F48,B584,0.020784313725490194
F48,B349,0.020784313725490194
F48,B261,0.020784313725490194
F48,B910,0.0203921568627451
F48,B883,0.0203921568627451
F48,B688,0.0203921568627451
F48,B550,0.0203921568627451
F48,B413,0.0203921568627451
F48,B268,0.0203921568627451
F48,B223,0.0203921568627451
F48,B177,0.0203921568627451
F48,B996,0.02
F48,B762,0.02
F48,B625,0.02
F48,B367,0.02
F48,B270,0.02
F48,B260,0.02
F48,B170,0.02
F48,B119,0.02
