F25,B96,0.9432558139534883
F25,B897,0.9388372093023256
F25,B470,0.9388372093023256
F25,B38,0.9388372093023256
F25,B290,0.9388372093023256
F25,B902,0.9386046511627907
F25,B269,0.9386046511627907
F25,B153,0.9386046511627907
F23,B525,0.6586666666666666
F45,B845,0.6493333333333333
F96,B101,0.648
F96,B982,0.6466666666666666
F96,B69,0.6466666666666666
F96,B602,0.6466666666666666
F96,B391,0.6466666666666666
F42,B92,0.6466666666666666
F42,B683,0.6466666666666666
F42,B533,0.6466666666666666
F42,B437,0.6466666666666666
F42,B167,0.6466666666666666
F23,B908,0.6426666666666667
F23,B766,0.6426666666666667
F23,B655,0.6426666666666667
F23,B529,0.6426666666666667
F23,B18,0.6426666666666667
F45,B800,0.636
F45,B691,0.6346666666666667
F45,B512,0.6346666666666667
F45,B91,0.6333333333333333
F45,B722,0.6333333333333333
F58,B609,0.63
F58,B133,0.6285714285714286
F58,B999,0.62
F58,B994,0.6185714285714285
F58,B885,0.6185714285714285
F58,B758,0.6171428571428571
F58,B747,0.6171428571428571
F58,B692,0.6171428571428571
F86,B597,0.11557377049180328
F86,B542,0.11557377049180328
F86,B529,0.11557377049180328
F86,B517,0.11475409836065574
F86,B756,0.1139344262295082
F3,B889,0.08253968253968254
F3,B148,0.08253968253968254
F3,B816,0.08174603174603175
F3,B438,0.08174603174603175
F3,B293,0.08174603174603175
F3,B961,0.04206349206349207
