F25,B96,0.7075
F23,B525,0.6971428571428572
F25,B902,0.685
F25,B897,0.685
F25,B470,0.685
F25,B38,0.685
F25,B290,0.685
F25,B269,0.685
F25,B153,0.685
F23,B908,0.6836734693877551
F23,B766,0.6836734693877551
F23,B529,0.6836734693877551
F23,B18,0.6836734693877551
F23,B655,0.683265306122449
F16,B960,0.5771428571428572
F16,B602,0.5771428571428572
F16,B437,0.5771428571428572
F16,B342,0.5771428571428572
F16,B352,0.5742857142857143
F23,B748,0.027755102040816326
F23,B757,0.027346938775510202
F23,B39,0.027346938775510202
F23,B217,0.027346938775510202
F23,B929,0.026938775510204082
F23,B928,0.026530612244897958
F23,B878,0.026530612244897958
F23,B847,0.026530612244897958
F23,B713,0.026530612244897958
F23,B528,0.026530612244897958
F23,B527,0.026530612244897958
