F14,B953,0.6884210526315789
F14,B588,0.671578947368421
F14,B927,0.6705263157894736
F14,B794,0.6705263157894736
F14,B615,0.6705263157894736
F29,B490,0.6511111111111111
F29,B986,0.65
F29,B984,0.65
F29,B906,0.65
F29,B852,0.65
F29,B610,0.65
F29,B111,0.65
F74,B767,0.5866666666666667
F74,B410,0.5866666666666667
F74,B315,0.5866666666666667
F74,B414,0.5733333333333334
F74,B578,0.5666666666666667
F74,B696,0.56
F74,B586,0.56
F74,B187,0.56
F74,B101,0.5566666666666666
F68,B843,0.10573770491803279
F68,B457,0.10573770491803279
F68,B964,0.10491803278688525
F68,B517,0.09918032786885246
F68,B613,0.09836065573770492
F68,B674,0.09754098360655737
F68,B515,0.09754098360655737
F68,B232,0.09754098360655737
F68,B187,0.09754098360655737
