F29,B111,0.6680769230769231
F29,B984,0.6676923076923077
F29,B490,0.6676923076923077
F29,B986,0.6673076923076923
F29,B906,0.6673076923076923
F29,B852,0.6673076923076923
F29,B610,0.6673076923076923
F5,B501,0.6175
F5,B995,0.605
F5,B257,0.605
F5,B13,0.605
F5,B961,0.595
F5,B959,0.595
F5,B741,0.595
F5,B137,0.595
F5,B264,0.5925
F29,B889,0.02423076923076923
F29,B625,0.02423076923076923
F29,B496,0.02423076923076923
F29,B369,0.02423076923076923
F29,B955,0.023846153846153847
F29,B652,0.023846153846153847
F29,B282,0.023846153846153847
F29,B143,0.023846153846153847
F29,B122,0.023846153846153847
F29,B754,0.02346153846153846
F29,B225,0.023076923076923078
