F27,B706,0.896
F27,B608,0.896
F27,B391,0.896
F27,B292,0.896
F27,B183,0.896
F37,B928,0.7918181818181819
F37,B680,0.7918181818181819
F37,B205,0.7918181818181819
F37,B185,0.7918181818181819
F37,B181,0.7918181818181819
F37,B51,0.7909090909090909
F42,B437,0.7030188679245283
F93,B174,0.7028571428571428
F42,B533,0.7026415094339623
F93,B987,0.7025
F42,B92,0.7022641509433962
F42,B683,0.7022641509433962
F42,B167,0.7022641509433962
F93,B790,0.7021428571428572
F93,B547,0.7021428571428572
F93,B177,0.7021428571428572
F74,B767,0.66
F74,B410,0.66
F74,B315,0.66
F74,B414,0.6488888888888888
F74,B578,0.64
F74,B187,0.64
F74,B696,0.6388888888888888
F74,B586,0.6388888888888888
F74,B101,0.6388888888888888
F37,B230,0.06272727272727273
F76,B875,0.05909090909090909
F76,B68,0.05909090909090909
F76,B755,0.05818181818181818
F76,B284,0.05090909090909091
F76,B610,0.05
F76,B338,0.05
F76,B298,0.05
F76,B1000,0.05
F93,B893,0.0325
F42,B505,0.03207547169811321
F93,B321,0.03142857142857143
F93,B614,0.031071428571428573
F93,B109,0.031071428571428573
F42,B806,0.030943396226415093
