F34,B448,0.9026666666666666
F34,B285,0.9026666666666666
F34,B123,0.9026666666666666
F34,B9,0.902
F34,B772,0.902
F34,B720,0.902
F34,B425,0.902
F34,B214,0.902
F34,B149,0.902
F18,B856,0.5714285714285714
F18,B529,0.5714285714285714
F18,B926,0.5685714285714286
F18,B342,0.5685714285714286
F18,B705,0.5657142857142857
F18,B503,0.5657142857142857
F18,B227,0.5657142857142857
F69,B872,0.12916666666666668
F69,B447,0.12916666666666668
F69,B31,0.12916666666666668
F69,B226,0.12833333333333333
F69,B12,0.12833333333333333
F69,B104,0.12833333333333333
F84,B214,0.11228070175438597
F17,B68,0.11160714285714286
F17,B584,0.11160714285714286
F84,B327,0.11140350877192982
F84,B816,0.10438596491228071
F84,B800,0.10438596491228071
F84,B770,0.10438596491228071
F84,B626,0.10350877192982456
F84,B450,0.10350877192982456
F17,B96,0.10267857142857142
F17,B88,0.10267857142857142
F17,B693,0.10267857142857142
F17,B471,0.10267857142857142
F84,B419,0.10263157894736842
F17,B880,0.10178571428571428
F17,B659,0.10178571428571428
