F2,B635,0.6663157894736842
F2,B108,0.6557894736842105
F2,B594,0.6452631578947369
F2,B429,0.6452631578947369
F2,B324,0.6452631578947369
F2,B151,0.6452631578947369
F2,B15,0.6452631578947369
F2,B550,0.6442105263157895
F64,B334,0.6145454545454545
F64,B549,0.6127272727272727
F64,B959,0.6036363636363636
F64,B211,0.6018181818181818
F64,B191,0.6018181818181818
F64,B997,0.6
F64,B850,0.6
F64,B738,0.6
F58,B609,0.5733333333333334
F58,B133,0.57
F58,B885,0.56
F58,B747,0.56
F58,B994,0.5566666666666666
F58,B758,0.5566666666666666
F58,B692,0.5566666666666666
F58,B999,0.5533333333333333
F26,B575,0.55
F26,B209,0.55
F26,B190,0.55
F26,B828,0.5466666666666666
F26,B636,0.5466666666666666
F26,B51,0.5466666666666666
F26,B500,0.5466666666666666
F26,B254,0.5466666666666666
